Transaction_Amount,Account_Balance,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Card_Age,Transaction_Distance,Is_Weekend,Hour,Day,High_Amount,High_Distance,High_Frequency,Behavior_Risk,Transaction_Type_Bank Transfer,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Discover,Card_Type_Mastercard,Card_Type_Visa,Authentication_Method_OTP,Authentication_Method_PIN,Authentication_Method_Password,Actual_Fraud,Predicted_Fraud,Fraud_Probability
114.96,23141.86,False,False,1,426.85,43,3051.65,False,20,29,False,True,False,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,1,1,0.3711291347295481
30.7,34826.07,False,False,9,403.21,23,4903.37,False,17,13,False,True,False,1,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,0,1,0.36826747061962695
1.22,74969.92,False,False,9,93.56,96,2837.26,False,8,3,False,True,False,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,1,1,0.4574829328230292
13.5,99246.8,False,False,12,345.58,10,4808.4,False,10,11,False,True,True,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,0,0.3237417218167584
44.32,82258.3,False,False,12,64.88,209,487.63,False,10,25,False,False,True,1,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,0,1,0.441976437500238
130.72,23223.76,False,False,7,379.44,98,2935.47,False,0,29,False,True,False,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0,0.2551388990689041
132.17,27456.83,False,False,12,329.05,175,4563.81,False,11,6,False,True,True,2,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,0,1,0.35524844854820486
83.56,33723.14,False,False,5,119.81,238,2507.84,False,3,3,False,True,False,1,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0,1,0.4030518510533086
454.37,74285.89,False,True,10,454.37,224,4339.4,False,18,8,False,True,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,1,0.37195166558797593
372.98,34849.51,False,False,14,298.9,73,3329.28,False,11,12,False,True,True,2,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,0,1,0.42599383040492167
92.79,92813.64,False,False,2,140.96,66,253.34,True,17,1,False,False,False,0,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,1,1,0.4644206041467555
15.93,83818.8,False,False,8,473.04,226,2206.64,True,7,19,False,True,False,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0,0.24301712731634814
42.56,99821.57,True,False,7,276.48,201,3247.4,True,12,2,False,True,False,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0.35274347164241604
119.05,54246.73,False,False,9,239.42,129,1598.35,False,13,13,False,True,False,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,1,0.3646187991775886
158.04,14568.95,False,False,5,21.22,56,1526.16,False,10,27,False,True,False,1,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0,0,0.3349898035833507
6.83,20669.67,False,False,2,155.94,72,4994.76,False,10,11,False,True,False,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,1,0.4625071293414535
12.12,35806.28,False,False,5,318.48,221,3537.13,False,20,30,False,True,False,1,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0,0.31713994597831163
50.59,21298.11,False,False,12,127.32,216,3962.26,False,5,3,False,True,True,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0,1,0.3878167630338241
185.06,44731.06,False,False,6,168.54,178,2545.77,False,3,8,False,True,False,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0.32768618830954993
60.05,52761.62,False,False,1,329.65,115,2050.93,False,4,8,False,True,False,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0,0.30728180813011835
60.12,34190.99,False,False,5,136.42,36,1629.36,False,2,29,False,True,False,1,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1,0,0.34440761949504906
141.82,70724.79,False,False,5,38.88,4,1259.14,False,4,30,False,True,False,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0,1,0.3630853573385135
112.28,65792.28,False,False,4,127.02,178,14.85,False,8,15,False,False,False,0,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1,1,0.4385924824778618
39.59,56323.23,False,False,12,13.66,174,3707.46,False,14,16,False,True,True,2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.25454253101303675
14.34,63408.93,False,False,12,452.87,190,1450.33,True,12,16,False,True,True,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0,1,0.36597046617746665
110.08,25683.6,False,False,8,480.21,32,716.42,False,10,21,False,False,False,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0.35655334614470774
3.7,48953.51,False,False,5,269.06,48,2175.7,True,3,2,False,True,False,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0,1,0.3588725480272562
154.71,74540.69,False,False,2,438.28,68,4538.14,False,15,3,False,True,False,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,1,0.3800954549478078
8.26,56149.1,False,False,14,263.9,63,698.18,True,14,7,False,False,True,1,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1,0,0.25522194363146167
134.76,98124.0,False,False,14,244.66,44,520.49,False,9,31,False,False,True,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,1,0.42137128669173674
47.18,57885.75,False,False,8,320.94,116,3559.05,False,18,20,False,True,False,1,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1,1,0.43428418254847195
187.29,71445.67,False,False,12,265.0,130,3670.66,False,21,5,False,True,True,2,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,0,1,0.43546446358703306
53.47,75470.43,False,False,6,257.84,38,337.66,True,12,26,False,False,False,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1,1,0.40043816361653856
60.87,82919.24,False,False,3,206.95,219,4579.47,False,19,17,False,True,False,1,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1,1,0.43304527248352187
131.38,44902.2,False,False,14,22.35,154,2241.06,False,0,18,False,True,True,2,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,1,1,0.38153153356747166
68.45,83869.22,False,False,7,391.1,63,4272.51,False,4,1,False,True,False,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0,0,0.3473605663748041
75.54,8350.93,False,False,6,58.75,119,1185.56,False,7,2,False,True,False,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0,0,0.3163762978969846
112.84,46703.17,False,False,11,409.22,192,1221.6,False,0,19,False,True,True,2,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,0,1,0.4324878342883875
122.76,87642.46,False,False,2,47.95,233,3009.57,False,14,27,False,True,False,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0,0,0.33971440579133516
34.25,6230.88,False,False,11,269.85,229,1208.61,True,15,30,False,True,True,2,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,0,0.34209004122372944
25.95,21523.02,False,False,5,90.91,216,1638.39,False,19,22,False,True,False,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0,1,0.40458199887703805
73.29,2879.63,False,False,9,55.68,86,644.76,True,22,9,False,False,False,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,1,1,0.4048391019080464
17.25,46525.07,False,False,9,461.52,239,1403.58,False,5,17,False,True,False,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0,1,0.4148086483342845
30.9,76519.6,False,False,7,347.19,198,4203.92,False,9,16,False,True,False,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0.2911300713322549
59.39,74024.26,False,False,4,495.23,125,929.8,False,7,5,False,False,False,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1,1,0.3804512082318843
40.93,46951.33,False,False,7,343.9,45,1265.0,False,22,15,False,True,False,1,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,0,1,0.35382967535432314
150.77,53727.92,True,False,14,354.74,117,3743.98,True,20,6,False,True,True,2,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0,1,0.38572954313515173
69.71,71153.61,False,False,6,172.2,205,3373.89,False,12,2,False,True,False,1,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,1,1,0.3569787048880858
198.86,16129.65,False,False,9,118.63,10,4237.19,False,1,4,False,True,False,1,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0,0.3104428349381965
44.34,46836.92,False,False,3,406.86,226,1101.9,False,17,28,False,True,False,1,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0,1,0.40688394047971055
55.69,47860.23,False,False,4,361.64,108,2738.48,True,0,14,False,True,False,1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0,1,0.4254254923987713
34.51,6535.59,False,False,2,212.52,158,873.9,True,10,30,False,False,False,0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,1,1,0.40866263325702923
40.82,60324.04,False,False,2,345.03,85,4399.71,False,10,10,False,True,False,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1,1,0.3967522729224688
23.76,45305.83,False,False,9,101.34,81,1128.59,True,19,26,False,True,False,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0,0.3432355681532693
158.88,65352.3,True,False,13,360.0,55,4081.21,False,15,18,False,True,True,2,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,1,0.3921442449038459
157.74,72113.8,False,False,2,133.93,203,739.97,False,1,5,False,False,False,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,0,0.31522061967457315
241.61,84505.56,False,False,4,441.32,30,1337.2,False,6,10,False,True,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.3000365333231567
14.57,42379.26,False,False,7,331.29,181,4685.82,False,12,14,False,True,False,1,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0,0.3404850779895492
19.07,63602.94,False,False,7,163.15,115,2109.45,False,7,23,False,True,False,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,1,0,0.335543052833164
172.95,26634.77,False,False,13,203.31,118,1272.89,False,5,1,False,True,True,2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,0,1,0.354655523019707
173.75,22140.42,False,False,5,314.1,126,1963.36,True,2,2,False,True,False,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,0,0,0.3250008998113076
174.13,56005.24,False,True,9,299.72,210,334.7,True,18,21,False,False,False,0,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0,1,0.3635914727874084
93.98,45705.69,True,False,14,159.27,36,641.12,False,8,13,False,False,True,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,0,1,0.38342565660692873
108.03,39586.98,False,False,5,91.49,64,2549.99,False,5,27,False,True,False,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,0,0,0.346539695607997
39.56,74135.52,False,False,8,188.92,105,3718.33,True,12,10,False,True,False,1,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0,1,0.4822444764709991
172.74,91968.25,False,False,10,434.74,52,2745.23,False,1,7,False,True,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,0.23314954341655697
97.49,11203.38,False,False,2,203.0,101,2649.01,True,19,16,False,True,False,1,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,1,0.4329194886287184
2.19,85303.54,False,False,1,415.71,22,748.66,True,19,2,False,False,False,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,1,0.3735289141417434
9.63,50022.09,False,False,9,325.35,55,1704.63,False,2,16,False,True,False,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0.3432243159891873
83.73,34072.92,False,False,6,306.73,10,1887.91,False,0,18,False,True,False,1,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0,0,0.32382137408092526
163.29,64275.07,False,False,3,258.35,55,3747.66,False,16,9,False,True,False,1,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,1,0,0.3371008546719437
72.09,96839.25,False,False,2,300.6,75,2121.39,False,12,20,False,True,False,1,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0,1,0.36808053947801794
27.27,77840.61,False,False,8,433.8,60,1743.63,False,16,5,False,True,False,1,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0,1,0.508907725786796
15.77,61873.02,False,True,1,13.54,24,1754.34,False,12,29,False,True,False,1,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,0,1,0.43029597194552477
249.49,35686.37,False,False,14,412.93,180,528.45,False,7,15,False,False,True,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,0,1,0.397129458046863
64.89,67895.67,False,False,13,242.29,72,4886.92,False,19,9,False,True,True,2,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,1,0,0.3242001692186646
299.97,97633.9,False,False,7,343.62,144,2287.48,False,23,12,False,True,False,1,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0,1,0.41988446673770746
89.82,49817.82,False,False,9,408.69,132,3401.36,True,17,9,False,True,False,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,1,0.41679238472278646
285.01,80427.59,False,False,5,418.83,34,4786.56,False,11,5,False,True,False,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,1,0.3876091445396583
19.61,58630.26,False,False,6,335.97,117,3857.71,True,6,9,False,True,False,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,0,0,0.29752835162864355
201.06,36500.43,False,False,6,107.6,214,2091.97,True,16,29,False,True,False,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,1,0.44651542558968943
307.24,31588.39,False,False,14,490.44,42,953.92,False,15,2,False,False,True,1,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,0,1,0.37620147138041027
20.84,61192.91,False,False,12,299.4,104,3206.24,False,23,18,False,True,True,2,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,0.435031698797146
199.82,99789.17,True,False,3,459.85,80,767.07,True,23,10,False,False,False,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,0,1,0.46432476749536467
59.45,10907.72,False,False,11,349.84,15,888.94,False,10,21,False,False,True,1,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,1,1,0.4045731480527091
37.34,49912.35,False,True,4,452.09,7,4182.34,True,19,7,False,True,False,1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0,1,0.48274717187555743
4.21,67135.27,False,False,5,232.18,20,4172.37,False,0,4,False,True,False,1,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1,1,0.37221464522955977
103.59,95593.1,False,False,12,56.92,90,471.7,False,18,17,False,False,True,1,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0,1,0.39061209231188254
79.56,83013.46,False,False,6,222.58,110,1545.82,False,20,21,False,True,False,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0,1,0.3598411793287155
108.58,12685.17,False,False,10,343.8,187,294.87,False,8,11,False,False,False,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0.3225684797299119
55.2,64716.74,False,False,1,76.98,77,4968.94,False,16,31,False,True,False,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,0,0.34349213434062403
96.74,86715.3,False,False,14,416.68,220,1327.38,False,13,3,False,True,True,2,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,0,1,0.36884403345570865
60.22,68350.48,True,False,1,369.25,99,4532.75,False,10,1,False,True,False,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,0,1,0.4103484173965984
115.87,16283.7,False,True,10,37.65,153,4183.95,False,13,3,False,True,False,1,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0,0.2807034601922739
18.94,2744.17,False,False,8,444.33,208,815.58,False,10,28,False,False,False,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,1,0.37246552366135177
179.12,77226.1,False,False,10,446.82,221,4374.96,True,17,14,False,True,False,1,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1,0.4016323203977354
49.82,21120.88,False,False,5,343.64,207,2543.43,False,19,3,False,True,False,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1,0,0.3391871501511011
146.49,19786.57,False,False,2,55.37,119,3494.64,True,9,15,False,True,False,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0,1,0.4375798348854948
88.91,45024.54,False,False,6,358.71,128,148.18,False,18,7,False,False,False,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0,0.30555955851176225
16.77,65040.95,False,False,10,57.66,197,473.17,False,18,2,False,False,False,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0,0.3326485347021359
39.24,34871.2,False,False,2,457.97,144,729.19,False,10,18,False,False,False,0,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0,1,0.35224319237342844
5.8,58912.05,False,True,11,200.56,93,3283.37,False,13,12,False,True,True,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1,1,0.37848829975582576
50.54,753.87,False,False,11,432.89,229,1277.26,True,23,6,False,True,True,2,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0,0.3004361987230623
160.47,26761.51,False,False,10,432.2,220,543.35,False,5,7,False,False,False,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0.360137606831855
48.56,83536.78,False,False,3,169.8,153,2906.23,False,16,20,False,True,False,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,0,1,0.40690203884533754
118.71,44549.51,False,False,10,154.57,177,2510.85,False,9,7,False,True,False,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0,0,0.34325251759675074
250.21,36139.31,False,False,14,53.05,116,879.33,False,22,19,False,False,True,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0,1,0.35232556145707733
53.84,14849.21,False,True,3,300.31,195,4201.35,False,15,28,False,True,False,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0,0.32442897059808534
184.28,61103.88,False,True,12,194.46,237,3077.71,False,0,1,False,True,True,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,1,0,0.3037225276279363
8.86,720.53,False,False,13,305.53,38,2626.82,True,8,18,False,True,True,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,0,0.3425781376345105
142.3,87377.2,False,False,9,461.95,178,1243.4,True,23,29,False,True,False,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0.2864386766605493
3.64,79859.23,False,False,12,24.23,208,4216.06,False,21,2,False,True,True,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,1,0.3844600542667802
96.65,73765.12,False,False,8,397.44,104,3628.73,False,4,10,False,True,False,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0,0,0.3445571488808333
38.21,48358.11,False,True,11,318.04,5,1834.32,False,2,14,False,True,True,2,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0,1,0.41356242016027045
84.0,17629.13,False,False,4,252.3,97,2281.49,False,21,11,False,True,False,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,0,0,0.31913569016229537
145.22,69393.18,False,False,9,434.24,196,3589.38,False,6,4,False,True,False,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0.3088949881841078
100.69,92139.79,False,True,10,148.79,135,4133.28,True,6,29,False,True,False,1,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,0,1,0.46644245748949936
135.05,16697.73,False,False,1,35.81,200,2432.69,True,8,14,False,True,False,1,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,1,1,0.40566825116419186
88.89,20851.98,False,True,10,177.96,78,1151.65,False,18,16,False,True,False,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0,0,0.3382371079320379
75.26,61370.07,False,False,1,54.72,186,1530.84,False,11,25,False,True,False,1,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,0,1,0.40090968718469056
158.79,59092.02,False,False,2,86.35,142,2320.25,True,2,26,False,True,False,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1,1,0.5257066896438657
186.65,37767.69,False,False,4,73.17,100,2599.63,False,0,26,False,True,False,1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,0,1,0.3537847499018077
17.0,72833.92,False,False,9,108.96,119,3209.04,True,6,27,False,True,False,1,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0,1,0.4553466778515685
155.2,40846.0,False,False,4,473.92,213,1751.53,False,6,25,False,True,False,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0,0.30355129295351735
66.78,90828.21,False,False,13,138.99,230,3801.23,False,10,3,False,True,True,2,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,0.4454683571265535
134.55,6618.65,False,False,2,206.55,66,2112.51,False,19,6,False,True,False,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0,1,0.3634116693926689
253.62,34603.5,False,False,8,276.85,6,4698.45,True,3,12,False,True,False,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0,1,0.37722248267153974
54.54,89507.41,False,False,13,406.63,229,551.99,False,3,24,False,False,True,1,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0,1,0.3678123940748972
202.07,49706.74,False,False,10,97.48,224,2329.26,False,19,16,False,True,False,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0.3240332743557399
111.47,35928.75,False,False,2,244.9,166,416.39,False,1,12,False,False,False,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0,0.34954192267470474
94.22,19801.31,False,False,13,220.35,155,179.19,False,9,27,False,False,True,1,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,1,0.40832526884264453
143.41,43173.0,False,False,12,141.94,68,4037.07,False,0,9,False,True,True,2,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0,1,0.39908022569686624
46.03,85887.36,False,False,13,302.19,201,2467.41,False,9,9,False,True,True,2,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,0,1,0.3803624193465353
40.08,52642.0,False,False,4,342.22,145,1826.25,False,14,29,False,True,False,1,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,0,0,0.3393151390217192
177.59,72289.94,False,False,11,226.53,17,2775.33,False,10,29,False,True,True,2,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1,0,0.3455506359518482
41.66,35996.1,False,False,3,438.15,196,1735.94,False,22,4,False,True,False,1,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0,1,0.40997741097431756
79.44,53327.21,False,False,12,408.47,88,1566.36,False,14,28,False,True,True,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,1,0.35503237128019766
1.1,45678.71,False,False,1,241.33,123,1149.76,False,12,29,False,True,False,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0,1,0.36645326751937757
83.33,53585.69,False,False,11,76.17,226,940.25,False,15,28,False,False,True,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,1,0.3861677478992032
33.62,59078.44,False,False,13,92.89,2,503.13,False,23,22,False,False,True,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,0,1,0.40723013190524415
14.55,5802.67,False,False,1,49.79,100,1286.48,False,6,25,False,True,False,1,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,0,1,0.4219935410006847
102.66,60134.47,False,True,4,330.58,60,32.84,False,6,22,False,False,False,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,1,1,0.4463917685686596
13.03,42012.45,False,False,13,77.37,108,4580.58,False,17,4,False,True,True,2,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0,1,0.38256661310683887
178.25,47626.07,False,False,5,249.86,56,3648.33,False,2,20,False,True,False,1,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1,0.35258225421466016
6.75,20855.47,False,True,5,284.96,182,2200.25,False,6,6,False,True,False,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,0,1,0.3637464287505716
27.08,53409.72,False,False,4,369.68,146,4123.41,False,22,4,False,True,False,1,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1,1,0.39185947393167164
23.01,92412.78,False,False,1,441.89,41,1497.44,True,22,5,False,True,False,1,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1,1,0.45614541706252965
51.96,17800.09,False,False,2,129.32,11,4460.06,False,18,28,False,True,False,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0,0,0.3492736278545108
77.17,89965.33,False,False,3,197.36,44,1055.35,True,19,6,False,True,False,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1,0.35492819368014905
68.44,78645.6,False,False,3,339.58,203,985.65,True,16,27,False,False,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0,0,0.3187468561788656
